ID,METER,FP1P,FP2P,FP3P,FP4P,SP1P,SP2P,SP3P,SP4P,FP1S,FP2S,FP3S,FP4S,SP1S,SP2S,SP3S,SP4S
17931,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,fa'ilaton,mofta'ilon,,LSSL,LLSL,LLSS,,SSSL,SSSL,LSSL,
17934,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,fa'ilaton,mafaa'ilon,,LSSL,LLSL,LLSS,,SSSL,SSSL,SLSL,
17935,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,fa'ilaton,mostaf'ilon,,LSSL,LLSL,LLSS,,SSSL,SSSL,LLSL,
17938,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,mofta'ilon,mofta'ilon,,LSSL,LLSL,LLSS,,SSSL,LSSL,LSSL,
17941,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,mofta'ilon,mafaa'ilon,,LSSL,LLSL,LLSS,,SSSL,LSSL,SLSL,
17942,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,mofta'ilon,mostaf'ilon,,LSSL,LLSL,LLSS,,SSSL,LSSL,LLSL,
17945,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,mafaa'ilon,mofta'ilon,,LSSL,LLSL,LLSS,,SSSL,SLSL,LSSL,
17948,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,mafaa'ilon,mafaa'ilon,,LSSL,LLSL,LLSS,,SSSL,SLSL,SLSL,
17949,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,mafaa'ilon,mostaf'ilon,,LSSL,LLSL,LLSS,,SSSL,SLSL,LLSL,
17952,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,mostaf'ilon,mofta'ilon,,LSSL,LLSL,LLSS,,SSSL,LLSL,LSSL,
17955,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,mostaf'ilon,mafaa'ilon,,LSSL,LLSL,LLSS,,SSSL,LLSL,SLSL,
17956,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,fa'ilaton,mostaf'ilon,mostaf'ilon,,LSSL,LLSL,LLSS,,SSSL,LLSL,LLSL,
17959,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,fa'ilaton,mofta'ilon,,LSSL,LLSL,LLSS,,LSSL,SSSL,LSSL,
17962,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,fa'ilaton,mafaa'ilon,,LSSL,LLSL,LLSS,,LSSL,SSSL,SLSL,
17963,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,fa'ilaton,mostaf'ilon,,LSSL,LLSL,LLSS,,LSSL,SSSL,LLSL,
17966,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,mofta'ilon,mofta'ilon,,LSSL,LLSL,LLSS,,LSSL,LSSL,LSSL,
17969,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,mofta'ilon,mafaa'ilon,,LSSL,LLSL,LLSS,,LSSL,LSSL,SLSL,
17970,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,mofta'ilon,mostaf'ilon,,LSSL,LLSL,LLSS,,LSSL,LSSL,LLSL,
17973,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,mafaa'ilon,mofta'ilon,,LSSL,LLSL,LLSS,,LSSL,SLSL,LSSL,
17976,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,mafaa'ilon,mafaa'ilon,,LSSL,LLSL,LLSS,,LSSL,SLSL,SLSL,
17977,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,mafaa'ilon,mostaf'ilon,,LSSL,LLSL,LLSS,,LSSL,SLSL,LLSL,
17980,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,mostaf'ilon,mofta'ilon,,LSSL,LLSL,LLSS,,LSSL,LLSL,LSSL,
17983,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,mostaf'ilon,mafaa'ilon,,LSSL,LLSL,LLSS,,LSSL,LLSL,SLSL,
17984,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mofta'ilon,mostaf'ilon,mostaf'ilon,,LSSL,LLSL,LLSS,,LSSL,LLSL,LLSL,
17987,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mafaa'ilon,fa'ilaton,mofta'ilon,,LSSL,LLSL,LLSS,,SLSL,SSSL,LSSL,
17990,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mafaa'ilon,fa'ilaton,mafaa'ilon,,LSSL,LLSL,LLSS,,SLSL,SSSL,SLSL,
17991,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mafaa'ilon,fa'ilaton,mostaf'ilon,,LSSL,LLSL,LLSS,,SLSL,SSSL,LLSL,
17994,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mafaa'ilon,mofta'ilon,mofta'ilon,,LSSL,LLSL,LLSS,,SLSL,LSSL,LSSL,
17997,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mafaa'ilon,mofta'ilon,mafaa'ilon,,LSSL,LLSL,LLSS,,SLSL,LSSL,SLSL,
17998,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mafaa'ilon,mofta'ilon,mostaf'ilon,,LSSL,LLSL,LLSS,,SLSL,LSSL,LLSL,
18001,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mafaa'ilon,mafaa'ilon,mofta'ilon,,LSSL,LLSL,LLSS,,SLSL,SLSL,LSSL,
18004,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mafaa'ilon,mafaa'ilon,mafaa'ilon,,LSSL,LLSL,LLSS,,SLSL,SLSL,SLSL,
18005,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mafaa'ilon,mafaa'ilon,mostaf'ilon,,LSSL,LLSL,LLSS,,SLSL,SLSL,LLSL,
18008,rajaz_complete,mofta'ilon,mostaf'ilon,mostaf'ilo,,mafaa'ilon,mostaf'ilon,mofta'ilon,,LSSL,LLSL,LLSS,,SLSL,LLSL,LSSL,
18009,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mafaa'ilon,mostaf'ilon,maf'oolon,,LSSL,LLSL,LLS,,SLSL,LLSL,LLL,
18010,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mafaa'ilon,mostaf'ilon,fa'oolon,,LSSL,LLSL,LLS,,SLSL,LLSL,SLL,
18016,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mostaf'ilon,fa'ilaton,maf'oolon,,LSSL,LLSL,LLS,,LLSL,SSSL,LLL,
18017,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mostaf'ilon,fa'ilaton,fa'oolon,,LSSL,LLSL,LLS,,LLSL,SSSL,SLL,
18023,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mostaf'ilon,mofta'ilon,maf'oolon,,LSSL,LLSL,LLS,,LLSL,LSSL,LLL,
18024,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mostaf'ilon,mofta'ilon,fa'oolon,,LSSL,LLSL,LLS,,LLSL,LSSL,SLL,
18030,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mostaf'ilon,mafaa'ilon,maf'oolon,,LSSL,LLSL,LLS,,LLSL,SLSL,LLL,
18031,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mostaf'ilon,mafaa'ilon,fa'oolon,,LSSL,LLSL,LLS,,LLSL,SLSL,SLL,
18037,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mostaf'ilon,mostaf'ilon,maf'oolon,,LSSL,LLSL,LLS,,LLSL,LLSL,LLL,
18038,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mostaf'ilon,mostaf'ilon,fa'oolon,,LSSL,LLSL,LLS,,LLSL,LLSL,SLL,
18044,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,fa'ilaton,fa'ilaton,maf'oolon,,LSSL,LLSL,LLS,,SSSL,SSSL,LLL,
18045,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,fa'ilaton,fa'ilaton,fa'oolon,,LSSL,LLSL,LLS,,SSSL,SSSL,SLL,
18051,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,fa'ilaton,mofta'ilon,maf'oolon,,LSSL,LLSL,LLS,,SSSL,LSSL,LLL,
18052,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,fa'ilaton,mofta'ilon,fa'oolon,,LSSL,LLSL,LLS,,SSSL,LSSL,SLL,
18058,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,fa'ilaton,mafaa'ilon,maf'oolon,,LSSL,LLSL,LLS,,SSSL,SLSL,LLL,
18059,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,fa'ilaton,mafaa'ilon,fa'oolon,,LSSL,LLSL,LLS,,SSSL,SLSL,SLL,
18065,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,fa'ilaton,mostaf'ilon,maf'oolon,,LSSL,LLSL,LLS,,SSSL,LLSL,LLL,
18066,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,fa'ilaton,mostaf'ilon,fa'oolon,,LSSL,LLSL,LLS,,SSSL,LLSL,SLL,
18072,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mofta'ilon,fa'ilaton,maf'oolon,,LSSL,LLSL,LLS,,LSSL,SSSL,LLL,
18073,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mofta'ilon,fa'ilaton,fa'oolon,,LSSL,LLSL,LLS,,LSSL,SSSL,SLL,
18079,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mofta'ilon,mofta'ilon,maf'oolon,,LSSL,LLSL,LLS,,LSSL,LSSL,LLL,
18080,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mofta'ilon,mofta'ilon,fa'oolon,,LSSL,LLSL,LLS,,LSSL,LSSL,SLL,
18086,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mofta'ilon,mafaa'ilon,maf'oolon,,LSSL,LLSL,LLS,,LSSL,SLSL,LLL,
18087,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mofta'ilon,mafaa'ilon,fa'oolon,,LSSL,LLSL,LLS,,LSSL,SLSL,SLL,
18093,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mofta'ilon,mostaf'ilon,maf'oolon,,LSSL,LLSL,LLS,,LSSL,LLSL,LLL,
18094,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mofta'ilon,mostaf'ilon,fa'oolon,,LSSL,LLSL,LLS,,LSSL,LLSL,SLL,
18100,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mafaa'ilon,fa'ilaton,maf'oolon,,LSSL,LLSL,LLS,,SLSL,SSSL,LLL,
18101,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mafaa'ilon,fa'ilaton,fa'oolon,,LSSL,LLSL,LLS,,SLSL,SSSL,SLL,
18107,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mafaa'ilon,mofta'ilon,maf'oolon,,LSSL,LLSL,LLS,,SLSL,LSSL,LLL,
18108,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mafaa'ilon,mofta'ilon,fa'oolon,,LSSL,LLSL,LLS,,SLSL,LSSL,SLL,
18114,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mafaa'ilon,mafaa'ilon,maf'oolon,,LSSL,LLSL,LLS,,SLSL,SLSL,LLL,
18115,rajaz_complete,mofta'ilon,mostaf'ilon,maf'oolo,,mafaa'ilon,mafaa'ilon,fa'oolon,,LSSL,LLSL,LLS,,SLSL,SLSL,SLL,
18123,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,mostaf'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,SLSL,LLSL,SLSL,
18124,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,mostaf'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,SLSL,LLSL,LLSL,
18127,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,fa'ilaton,mofta'ilon,,LSSL,LLSL,LSSS,,LLSL,SSSL,LSSL,
18130,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,fa'ilaton,mafaa'ilon,,LSSL,LLSL,LSSS,,LLSL,SSSL,SLSL,
18131,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,fa'ilaton,mostaf'ilon,,LSSL,LLSL,LSSS,,LLSL,SSSL,LLSL,
18134,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,mofta'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,LLSL,LSSL,LSSL,
18137,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,mofta'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,LLSL,LSSL,SLSL,
18138,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,mofta'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,LLSL,LSSL,LLSL,
18141,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,mafaa'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,LLSL,SLSL,LSSL,
18144,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,mafaa'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,LLSL,SLSL,SLSL,
18145,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,mafaa'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,LLSL,SLSL,LLSL,
18148,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,mostaf'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,LLSL,LLSL,LSSL,
18151,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,mostaf'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,LLSL,LLSL,SLSL,
18152,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mostaf'ilon,mostaf'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,LLSL,LLSL,LLSL,
18155,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,fa'ilaton,mofta'ilon,,LSSL,LLSL,LSSS,,SSSL,SSSL,LSSL,
18158,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,fa'ilaton,mafaa'ilon,,LSSL,LLSL,LSSS,,SSSL,SSSL,SLSL,
18159,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,fa'ilaton,mostaf'ilon,,LSSL,LLSL,LSSS,,SSSL,SSSL,LLSL,
18162,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,mofta'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,SSSL,LSSL,LSSL,
18165,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,mofta'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,SSSL,LSSL,SLSL,
18166,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,mofta'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,SSSL,LSSL,LLSL,
18169,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,mafaa'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,SSSL,SLSL,LSSL,
18172,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,mafaa'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,SSSL,SLSL,SLSL,
18173,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,mafaa'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,SSSL,SLSL,LLSL,
18176,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,mostaf'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,SSSL,LLSL,LSSL,
18179,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,mostaf'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,SSSL,LLSL,SLSL,
18180,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,fa'ilaton,mostaf'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,SSSL,LLSL,LLSL,
18183,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,fa'ilaton,mofta'ilon,,LSSL,LLSL,LSSS,,LSSL,SSSL,LSSL,
18186,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,fa'ilaton,mafaa'ilon,,LSSL,LLSL,LSSS,,LSSL,SSSL,SLSL,
18187,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,fa'ilaton,mostaf'ilon,,LSSL,LLSL,LSSS,,LSSL,SSSL,LLSL,
18190,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,mofta'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,LSSL,LSSL,LSSL,
18193,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,mofta'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,LSSL,LSSL,SLSL,
18194,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,mofta'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,LSSL,LSSL,LLSL,
18197,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,mafaa'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,LSSL,SLSL,LSSL,
18200,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,mafaa'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,LSSL,SLSL,SLSL,
18201,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,mafaa'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,LSSL,SLSL,LLSL,
18204,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,mostaf'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,LSSL,LLSL,LSSL,
18207,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,mostaf'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,LSSL,LLSL,SLSL,
18208,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mofta'ilon,mostaf'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,LSSL,LLSL,LLSL,
18211,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,fa'ilaton,mofta'ilon,,LSSL,LLSL,LSSS,,SLSL,SSSL,LSSL,
18214,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,fa'ilaton,mafaa'ilon,,LSSL,LLSL,LSSS,,SLSL,SSSL,SLSL,
18215,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,fa'ilaton,mostaf'ilon,,LSSL,LLSL,LSSS,,SLSL,SSSL,LLSL,
18218,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,mofta'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,SLSL,LSSL,LSSL,
18221,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,mofta'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,SLSL,LSSL,SLSL,
18222,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,mofta'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,SLSL,LSSL,LLSL,
18225,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,mafaa'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,SLSL,SLSL,LSSL,
18228,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,mafaa'ilon,mafaa'ilon,,LSSL,LLSL,LSSS,,SLSL,SLSL,SLSL,
18229,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,mafaa'ilon,mostaf'ilon,,LSSL,LLSL,LSSS,,SLSL,SLSL,LLSL,
18232,rajaz_complete,mofta'ilon,mostaf'ilon,mofta'ilo,,mafaa'ilon,mostaf'ilon,mofta'ilon,,LSSL,LLSL,LSSS,,SLSL,LLSL,LSSL,
18237,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mostaf'ilon,fa'ilaton,maf'oolaan,,SLSL,SSSL,LLLA,,LLSL,SSSL,LLLA,
18238,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mostaf'ilon,fa'ilaton,fa'oolaan,,SLSL,SSSL,LLLA,,LLSL,SSSL,SLLA,
18244,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mostaf'ilon,mofta'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,LLSL,LSSL,LLLA,
18245,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mostaf'ilon,mofta'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,LLSL,LSSL,SLLA,
18251,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mostaf'ilon,mafaa'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,LLSL,SLSL,LLLA,
18252,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mostaf'ilon,mafaa'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,LLSL,SLSL,SLLA,
18258,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mostaf'ilon,mostaf'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,LLSL,LLSL,LLLA,
18259,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mostaf'ilon,mostaf'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,LLSL,LLSL,SLLA,
18265,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,fa'ilaton,fa'ilaton,maf'oolaan,,SLSL,SSSL,LLLA,,SSSL,SSSL,LLLA,
18266,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,fa'ilaton,fa'ilaton,fa'oolaan,,SLSL,SSSL,LLLA,,SSSL,SSSL,SLLA,
18272,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,fa'ilaton,mofta'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,SSSL,LSSL,LLLA,
18273,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,fa'ilaton,mofta'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,SSSL,LSSL,SLLA,
18279,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,fa'ilaton,mafaa'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,SSSL,SLSL,LLLA,
18280,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,fa'ilaton,mafaa'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,SSSL,SLSL,SLLA,
18286,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,fa'ilaton,mostaf'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,SSSL,LLSL,LLLA,
18287,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,fa'ilaton,mostaf'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,SSSL,LLSL,SLLA,
18293,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mofta'ilon,fa'ilaton,maf'oolaan,,SLSL,SSSL,LLLA,,LSSL,SSSL,LLLA,
18294,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mofta'ilon,fa'ilaton,fa'oolaan,,SLSL,SSSL,LLLA,,LSSL,SSSL,SLLA,
18300,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mofta'ilon,mofta'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,LSSL,LSSL,LLLA,
18301,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mofta'ilon,mofta'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,LSSL,LSSL,SLLA,
18307,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mofta'ilon,mafaa'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,LSSL,SLSL,LLLA,
18308,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mofta'ilon,mafaa'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,LSSL,SLSL,SLLA,
18314,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mofta'ilon,mostaf'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,LSSL,LLSL,LLLA,
18315,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mofta'ilon,mostaf'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,LSSL,LLSL,SLLA,
18321,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mafaa'ilon,fa'ilaton,maf'oolaan,,SLSL,SSSL,LLLA,,SLSL,SSSL,LLLA,
18322,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mafaa'ilon,fa'ilaton,fa'oolaan,,SLSL,SSSL,LLLA,,SLSL,SSSL,SLLA,
18328,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mafaa'ilon,mofta'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,SLSL,LSSL,LLLA,
18329,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mafaa'ilon,mofta'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,SLSL,LSSL,SLLA,
18335,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mafaa'ilon,mafaa'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,SLSL,SLSL,LLLA,
18336,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mafaa'ilon,mafaa'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,SLSL,SLSL,SLLA,
18342,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mafaa'ilon,mostaf'ilon,maf'oolaan,,SLSL,SSSL,LLLA,,SLSL,LLSL,LLLA,
18343,rajaz_complete,mafaa'ilon,fa'ilaton,maf'oolaan,,mafaa'ilon,mostaf'ilon,fa'oolaan,,SLSL,SSSL,LLLA,,SLSL,LLSL,SLLA,
